id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,cancellation_policy,amenities
8814479,Beautiful 2BR Downtown Boston! LF2,4962900,Stay Alfred,,West End,42.3627073,-71.06547333,Entire home/apt,5,2,2,3,146,,136.00,2,2,1/29/16,0.2,25,359,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8814039,In The Heart of Boston!! LF3,4962900,Stay Alfred,,West End,42.36379199,-71.06400909,Entire home/apt,7,2,3,4,168,,136.00,2,4,8/22/16,0.54,25,350,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8813451,Beautiful 3BR Boston Location! LF3,4962900,Stay Alfred,,West End,42.36385227,-71.06469886,Entire home/apt,7,2,3,4,224,,136.00,2,10,4/6/16,0.96,25,352,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14908177,Very PRIVATE condo - Close to T - No cleaning fee!,25308015,Anthony,,West End,42.36224577,-71.06783678,Entire home/apt,4,1,1,2,155,,,2,0,,,3,325,strict,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
4610745,Stay in the Heart of Boston,23889290,Christian,,West End,42.361232,-71.07050792,Entire home/apt,2,1,0,1,99,,25.00,2,18,7/27/16,0.9,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}"
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36184586,-71.06834786,Private room,1,1,1,1,60,300,50.00,2,1,4/18/16,0.21,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer""}"
14467554,West End âù_ï¸è of Boston,89153895,Elizabeth,,West End,42.36354351,-71.06945967,Entire home/apt,4,1,2,3,275,,,2,1,8/22/16,1,1,336,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
1303261,HISTORIC BEACON HILL-ENJOY OUR CAT,2120816,Larry David,,Beacon Hill,42.35880311,-71.06972216,Entire home/apt,2,1,1,1,425,275,55.00,2,19,7/21/16,0.53,1,365,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49""}"
10311094,Great 3BR 3BA Back Bay Penthouse,51673899,Harriette Ferne,,Beacon Hill,42.35687786,-71.07395821,Entire home/apt,8,3,3,3,399,,,2,5,7/28/16,0.71,14,333,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14025410,"Beacon Hill private studio, near Charles St.",83781248,Kyra,,Beacon Hill,42.35998238,-71.06812794,Entire home/apt,2,1,0,1,99,,35.00,2,1,8/8/16,1,1,0,flexible,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
3377871,COZY 4th fl. historic Beacon Hill,7000428,Tiffany,,Beacon Hill,42.36082995,-71.06417988,Private room,2,2,1,1,120,,30.00,2,38,11/23/15,1.43,4,249,strict,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Heating}"
12648403,Location: Amazing,1846434,Jj,,Beacon Hill,42.3589034,-71.07009065,Entire home/apt,2,1,0,1,133,,50.00,2,20,9/3/16,5.5,2,305,strict,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13778731,Beautiful Beacon Hill 1 Bedroom,12192889,Christina,,Beacon Hill,42.35913966,-71.07109732,Entire home/apt,3,1,1,1,275,200,65.00,2,3,8/12/16,2.43,1,6,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
2823378,Come & Explore Beacon Hill!! ,7000428,Tiffany,,Beacon Hill,42.36080165,-71.06450368,Private room,1,1,1,1,100,,30.00,2,31,10/30/15,1.07,4,334,strict,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}"
7633883,New 3 Bed/2 Ba Duplex - Beacon Hill,814298,Brent,,Beacon Hill,42.35737821,-71.07135091,Entire home/apt,6,1.5,3,3,769,500,125.00,2,7,6/22/16,0.57,19,279,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}"
12493396,One-BR Apt in Heart of Beacon Hill,29568033,Tracey,,Beacon Hill,42.35848075,-71.06947903,Entire home/apt,4,1,1,1,299,,,2,3,7/9/16,0.9,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}"
13138055,Beautiful apt. in the heart of Beacon Hill,9557759,Alberto,,Beacon Hill,42.35847193,-71.06826281,Private room,2,1,1,1,75,,,2,7,8/30/16,2.14,1,298,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}"
4995033,Modern Beacon Hill 2 Bedroom ,11206328,Natasha,,Beacon Hill,42.35974858,-71.06617818,Entire home/apt,3,1,2,2,220,100,40.00,2,33,8/8/16,2.04,1,16,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
9107357,An Elegant Condo in Beacon Hill,47470056,Kevin,,Beacon Hill,42.35802834,-71.07198029,Entire home/apt,2,1,1,1,210,150,80.00,2,49,9/1/16,4.9,1,78,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
6600417,Boston's finest! Huge Roof Deck!,28090138,Gloria,,Beacon Hill,42.35685565,-71.07025136,Private room,2,1,1,1,180,150,100.00,2,0,,,3,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}"
10434883,Cedars on Beacon Hill Studio Suite,48494513,Inn Boston,,Beacon Hill,42.3572179,-71.07050228,Entire home/apt,2,1,0,1,209,,,2,18,8/19/16,2.41,11,155,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
13121821,Beacon Hill condo w/ outdoor space,38119495,Scott,,Beacon Hill,42.35997895,-71.064786,Entire home/apt,4,1,1,2,199,,,2,20,8/27/16,7.89,1,86,moderate,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9844242,Convenient Beacon Hill hideaway,50688211,Michael And Samantha,,Beacon Hill,42.36085747,-71.0659436,Entire home/apt,2,1,1,1,103,,,2,9,8/15/16,1.08,1,92,flexible,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,Beacon Hill,42.35779932,-71.06303531,Entire home/apt,2,1,1,1,238,200,79.00,2,66,8/22/16,2.57,1,316,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
4978467,Charming Beacon Hill 1+ BR Condo,11017004,Kevin,,Beacon Hill,42.3605729,-71.06548639,Entire home/apt,2,1,2,1,250,200,,2,2,8/10/15,0.13,1,0,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}"
12726343,Beacon Hill,58930331,Yurina,,Beacon Hill,42.35901992,-71.06569715,Entire home/apt,2,1,0,1,184,100,,2,1,5/16/16,0.26,1,145,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
6778788,Renovated Beacon Hill Beauty,35486394,Emily,,Beacon Hill,42.35870558,-71.06734735,Entire home/apt,2,1,1,1,149,250,50.00,2,35,9/5/16,2.39,1,0,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}"
2682662,Beacon Hill -Charles Street Studio ,1444340,Will,,Beacon Hill,42.3588715,-71.06992198,Entire home/apt,2,1,0,1,200,500,100.00,2,28,7/28/16,0.96,24,330,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}"
14758045,130 Myrtle st Apartments by The Lyon Org,82529160,Mario,,Beacon Hill,42.35800212,-71.0689558,Entire home/apt,3,1,1,2,1235,,65.00,2,0,,,5,270,super_strict_30,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Dryer}"
13101775,Brimming With Life in Beacon Hill,1675966,George,,Beacon Hill,42.35830031,-71.07186924,Entire home/apt,3,1,1,1,140,,30.00,2,10,8/21/16,3.19,1,0,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}"
14872018,"Hotel-Double bed, free breakfast, great location",93035834,Erika,,Beacon Hill,42.35927534,-71.07166437,Private room,2,1,1,1,104,,,2,0,,,2,110,flexible,"{TV,""Wireless Internet"",""Elevator in Building"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
12365159,Gorgeous apartement in Beacon Hill,2788083,Simone,,Beacon Hill,42.35878512,-71.06752595,Entire home/apt,2,1,1,1,395,,,2,0,,,1,0,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer""}"
8662258,MGH hideaway in Beacon Hill,26268405,Amanda,,Beacon Hill,42.35850496,-71.06405169,Shared room,2,1,1,1,89,,15.00,2,68,9/5/16,6.02,1,314,moderate,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13797236,Cosy apartment in heart of Beacon hill,17351662,Aya,,Beacon Hill,42.36031305,-71.06659067,Entire home/apt,4,1,1,2,185,,12.00,2,0,,,1,0,flexible,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}"
2862120,Beacon Hill Downtown Sofabed in LR,1416883,Roger,,Beacon Hill,42.36020415,-71.06839984,Shared room,1,1,1,1,100,300,40.00,2,41,9/3/16,1.43,2,19,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
6089196,NEW- Boheme 1bdroom in Beacon Hill!,31394729,Sarah,,Beacon Hill,42.35898071,-71.06664825,Entire home/apt,2,1,1,1,200,300,30.00,2,18,8/14/16,1.08,1,244,strict,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}"
1648950,Beautiful 1 Bedroom in Beacon Hill,1369968,Christopher,,Beacon Hill,42.35927928,-71.06923437,Entire home/apt,2,1,1,1,157,100,,2,81,8/5/16,2.25,3,30,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
9857049,Cedars on Beacon Hill One Bedroom,48494513,Inn Boston,,Beacon Hill,42.35744256,-71.06903191,Entire home/apt,2,1,1,1,189,,,2,15,8/20/16,1.72,11,155,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
11906382,Gorgeous new remodel in Beacon Hill 2BR/2BA,12556651,Jaysa,,Beacon Hill,42.36103656,-71.06384931,Entire home/apt,3,2,2,2,375,,100.00,2,5,8/8/16,0.93,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13330146,Beacon Hill  1BR Amazing Views,2319506,Jack,,Beacon Hill,42.35877797,-71.07011902,Entire home/apt,2,1,1,1,147,147,37.00,2,6,9/5/16,2.54,1,28,strict,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Washer,Dryer,Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
4644455,Charming Modern 1 Bed,4445874,Sean,,Beacon Hill,42.35989236,-71.06707166,Entire home/apt,2,1,1,1,197,,49.00,2,1,8/9/16,1,1,0,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}"
6677640,Private Deck Beacon Hill,34950334,Patrick,,Beacon Hill,42.36051978,-71.06401439,Entire home/apt,3,1,1,2,200,,,2,16,8/7/16,1.08,1,44,strict,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}"
4635390,Sunny Beacon Hill Apt by MGH,5521363,Amy,,Beacon Hill,42.35984259,-71.0690367,Entire home/apt,2,1,1,1,199,,50.00,2,13,8/21/16,0.73,1,14,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}"
7874552,Beacon Hill's Charles St.,690922,Arthur,,Beacon Hill,42.35822852,-71.0698573,Private room,2,1,1,1,130,200,50.00,2,29,8/8/16,2.27,2,347,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}"
3890373,BEACON HILL FABULOUS ONE BEDROOM,19357187,Paul,,Beacon Hill,42.35858437,-71.06549388,Entire home/apt,4,1,1,2,225,150,50.00,2,83,8/31/16,3.42,1,271,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14798673,1 bed Beacon Hill Close,82529160,Mario,,Beacon Hill,42.35836337,-71.06840785,Entire home/apt,4,1,1,2,1345,,65.00,2,0,,,5,270,super_strict_30,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Family/Kid Friendly"",Washer,Dryer}"
13376457,Beacon Hill Studio across from Public Gardens,60362084,Bradford,,Beacon Hill,42.35648905,-71.07076788,Entire home/apt,2,1,0,1,175,400,65.00,2,9,9/6/16,3.14,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12738816,Charming beacon hill apartment,7981083,Dennis,,Beacon Hill,42.36031592,-71.06937549,Entire home/apt,4,1,1,1,196,,55.00,2,3,8/7/16,0.95,1,217,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7920759,"Beacon Hill- 2br, 2 bath Personal Home",41766550,Mike,,Beacon Hill,42.3583459,-71.06692804,Entire home/apt,4,2,2,2,300,200,100.00,2,3,7/30/16,1.73,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
10164810,Prudential/South End 1BR Apt.,51673899,Harriette Ferne,,Beacon Hill,42.35655823,-71.07279512,Entire home/apt,4,1,1,1,179,,,2,6,6/26/16,0.93,14,354,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9248612,Charming Beacon Hill Condo + Patio,47990609,Carmela,,Beacon Hill,42.3606918,-71.06979685,Entire home/apt,6,1,2,2,350,,,2,17,9/4/16,1.85,2,5,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
